name,text
Chiloscyllium_plagiosum,"['Chiloscyllium caeruleopunctatum Pellegrin, 1914\n', 'The whitespotted bamboo shark (Chiloscyllium plagiosum) is a species of carpet shark with an adult size that approaches one metre in length.[2] This small, mostly nocturnal species is harmless to humans. The whitespotted bamboo shark is occasionally kept as a pet in larger home aquaria. It can grow up to 93 centimetres (37\xa0in) long.[3]\n'] ['Dorsal fins with convex posterior margins. Color pattern of purple and pink spots, with dark bands and a white body. The coloration is unique in this family making it very simple for identification.[4] The coloration, as noted by marine biologist Ruthie Delaney, is unique in this family, making it very simple for identification. The teeth of bamboo sharks are not strongly differentiated. Each tooth has a medial cusp and weak labial root lobes with 26–35 teeth on the upper jaw and 21–32 teeth on the lower jaw.[5] Bamboo Sharks commonly rest on the bottom of their habitat with their head and trunk propped up by resting on their bent and depressed pectoral fins.[6] Whitespotted bamboo sharks have a very distinct dorsal fin that can alter or effect where they choose to live, as well as their mobility methods.[7]\n', ""These sharks are found on coral reefs of the Pacific Ocean. They are common in the coastal areas of Indonesia and surrounding waters, but the species' range extends from Japan to India.[8] These sharks are also used for human consumption in Madagascar[4] and Taiwan.[9]\n""]"
Stegostoma_fasciatum,"['Scyllia quinquecornuatum van Hasselt, 1823\nScyllium heptagonum Rüppell, 1837\nSqualus cirrosus Gronow, 1854\nSqualus fasciatus Hermann, 1783\nSqualus longicaudus Gmelin, 1789\nSqualus pantherinus Kuhl & van Hasselt, 1852\nSqualus tigrinus Forster, 1781\nSqualus varius Seba, 1759\nStegostoma carinatum Blyth, 1847\nStegostoma fasciatum (Hermann, 1783)\nStegostoma tigrinum naucum Whitley, 1939\nStegostoma varium Garman, 1913\n', 'The zebra shark (Stegostoma tigrinum) is a species of carpet shark and the sole member of the family Stegostomatidae. It is found throughout the tropical Indo-Pacific, frequenting coral reefs and sandy flats to a depth of 62\xa0m (200\xa0ft). Adult zebra sharks are distinctive in appearance, with five longitudinal ridges on a cylindrical body, a low caudal fin comprising nearly half the total length, and usually a pattern of dark spots on a pale background. Young zebra sharks under 50–90\xa0cm (20–35\xa0in) long have a completely different pattern, consisting of light vertical stripes on a brown background, and lack the ridges. This species attains a length of 2.5\xa0m (8.2\xa0ft).\n'] ['The zebra shark has a cylindrical body with a large, slightly flattened head and a short, blunt snout. The eyes are small and placed on the sides of the head; the spiracles are located behind them and are as large or larger. The last 3 of the 5 short gill slits are situated over the pectoral fin bases, and the fourth and fifth slits are much closer together than the others. Each nostril has a short barbel and a groove running from it to the mouth.[9] The mouth is nearly straight, with three lobes on the lower lip and furrows at the corners. There are 28–33 tooth rows in the upper jaw and 22–32 tooth rows in the lower jaw; each tooth has a large central cusp flanked by two smaller ones.[3]\n', 'There are five distinctive ridges running along the body in adults, one along the dorsal midline and two on the sides. The dorsal midline ridge merges into the first dorsal fin, placed about halfway along the body and twice the size of the second dorsal fin. The pectoral fins are large and broad; the pelvic and anal fins are much smaller but larger than the second dorsal fin. The caudal fin is almost as long as the rest of the body, with a barely developed lower lobe and a strong ventral notch near the tip of the upper lobe. The zebra shark attains a length of 2.5\xa0m (8\xa0ft 2\xa0in), with an unsubstantiated record of 3.5\xa0m (11\xa0ft 6\xa0in).[3] Males and females are not dimorphic in size.[10]\n']"
Rhincodon_typus,"['The whale shark (Rhincodon typus) is a slow-moving, filter-feeding carpet shark and the largest known extant fish species. The largest confirmed individual had a length of 18.8\xa0m (61.7\xa0ft).[8] The whale shark holds many records for size in the animal kingdom, most notably being by far the most massive living non-cetacean animal. It is the sole member of the genus Rhincodon and the only extant member of the family Rhincodontidae, which belongs to the subclass Elasmobranchii in the class Chondrichthyes. Before 1984 it was classified as Rhiniodon into Rhinodontidae.\n', ""Whale sharks inhabit the open waters of all tropical oceans. They are rarely found in water below 21\xa0°C (70\xa0°F).[2] Whale sharks' lifespans are estimated to be between 80 and 130 years, based on studies of their vertebral growth bands and the growth rates of free-swimming sharks.[9][10][11] Whale sharks have very large mouths and are filter feeders, which is a feeding mode that occurs in only two other sharks, the megamouth shark and the basking shark. They feed almost exclusively on plankton and small fishes, and do not pose any threat to humans.\n""] ['Whale sharks possess a broad, flattened head with a large mouth and two small eyes located at the front corners.[14][15] Unlike many other sharks, whale shark mouths are located at the front of the head rather than on the underside of the head.[16] A 12.1\xa0m (39.7\xa0ft) whale shark was reported to have a mouth 1.55\xa0m (5.1\xa0ft) across.[17] Whale shark mouths can contain over 300 rows of tiny teeth and 20 filter pads which it uses to filter feed.[18] The spiracles are located just behind the eyes. Whale sharks have five large pairs of gills. Their skin is dark grey with a white belly marked with an arrangement of pale grey or white spots and stripes that is unique to each individual. The skin can be up to 15\xa0cm (5.9\xa0in) thick and is very hard and rough to the touch. The whale shark has three prominent ridges along its sides, which start above and behind the head and end at the caudal peduncle.[15] The shark has two dorsal fins set relatively far back on the body, a pair of pectoral fins, a pair of pelvic fins and a single medial anal fin. The caudal fin has a larger upper lobe than the lower lobe (heterocercal).\n', ""Whale sharks have been found to possess dermal denticles on the surface of their eyeballs that are structured differently from their body denticles. The dermal denticles, as well as the whale shark's ability to retract its eyes deep into their sockets, serve to protect the eyes from damage.[19][20]\n""]"
Orectolobus_halei,"['The Gulf wobbegong or banded wobbegong (Orectolobus halei) is a species of carpet shark in the family Orectolobidae, found in southern Australia between Southport, Queensland and Norwegian Bay, Western Australia.[3]\n', 'Orectolobus halei is very similar to the ornate wobbegong, O. ornatus, of which it was treated as a synonym until 2006.[4] Despite this, genetic evidence suggests that O. halei is more closely related to the largely sympatric spotted wobbegong, O. maculatus, than either are to the generally more northern O. ornatus.[5]\n'] []"
Orectolobus_hutchinsi,"['Orectolobus hutchinsi, the western wobbegong, is a species of carpet shark in the family Orectolobidae. The western wobbegong shark is a moderate sized marine shark found off the coast of Western Australia.[2] Its scientific name is Orectolobus hutchinsi, and it was first identified in 1983 by Dr. Barry Hutchins, but was only recently classified, described, and published in 2006.[2] O. hutchinsi is found on the shallow continental shelf in Western Australia from Coral Bay to Groper Bluff.[2] This species is distinct from other wobbegong sharks because the western wobbegong shark has a yellowish brown upper body and darker brown saddles on their backs.[3] Unlike other wobbegong sharks from the same area, the western wobbegong shark does not have white rings or blotches on their backs.[3]\n', 'Like all wobbegong sharks, the western wobbegong shark is able to electrosense, meaning that the shark can sense the electricity of moving organisms around it.  The way that electrosensitivity works is through the gel-filled pores on and surrounding the wobbegong shark\'s head.[4] The gel-filled canals open on the surface of the skin, where they pick up sensory information from the environment.[4] At the bottom of these gel-filled pores are the wobbegong\'s ampullae of Lorenzini.[4] Wobbegong sharks have ""macro-ampullae"", meaning that their ampullae have large pores and long gel-filled canals, which is an adaptation to the salt water\'s high electrical conductivity and allows the wobbegong to accurately process the information.[4]\xa0The ampullae of Lorenzini pick up electric information from the water, and send it to the ampullary organ, which is used to process the stimuli.[4] These are located around the head, in order to provide the most useful information to the organism because of its close proximity to the wobbegong\'s mouth.[4] Additionally, the electrosensing pores are concentrated dorsally, which benefits the wobbegong in low light because it is able to sense prey rather than directly see it.[4] Overall, the wobbegong shark\'s electrosensitivity ability provides information about the shark\'s surrounding environment. Additionally, electrosensing may have numerous biological functions: detecting predators and prey, communicating with other organisms, detecting mates, and potentially allowing the shark to accurately navigate short distances.[4]\n'] []"
Orectolobus_maculatus,"['The spotted wobbegong (Orectolobus maculatus) is a carpet shark in the family Orectolobidae, endemic to Australia. It is a large, robust species, typically reaching 150–180 centimetres (59–71\xa0in) in length. Coloured green, yellow, or brown, it has distinctive O-shaped spots throughout its body. It is nocturnal, resting at day and feeding on fish and invertebrates at night. An ovoviviparous species, the spotted wobbegong gives birth in the spring, during which time males can act aggressively towards other males and females. It has been known to bite humans, sometimes unprovoked, which can produce severe wounds. The species is fished commercially in Australia, but it is not severely threatened. It is listed as a least-concern species on the IUCN Red List.\n', 'The species was described by Pierre Joseph Bonnaterre in 1778.[2] He classified it in the genus Squalus, with the full scientific name of Squalus maculatus. Bonnaterre redescribed the species in 1788 in Orectolobus, its current genus, making its full scientific name Orectolobus maculatus, with Squalus maculatus now a synonym of it.[3][4] Other synonyms of the species include Squalus barbatus (Gmelin, 1789), Squalus lobatus (Bloch & Schneider, 1801), Squalus appendiculatus (Shaw & Nodder, 1806), and Squalus labiatus (Bleeker, 1857). The spotted wobbegong\'s genus name is based on the Greek words ""orektos"" and ""lobos"", and translates roughly to ""stretched out lobe"".[3] Its specific name, maculatus, means ""spotted"" in Latin, named as such for the spotted pattern of its body. Alternate common names in English for the species include carpet shark, common carpet shark, common catshark, tassel shark, and wobbegong.[4]\n'] ['The spotted wobbegong has a large, robust body, which thins beyond its pelvic fins.[7] It grows in the range of 150–180 centimetres (59–71\xa0in), but can reach 320 centimetres (130\xa0in). It is green, yellow, or brown in colour,[4] with a darker back and darker saddles. It is covered with O-shaped spots, which distinguish it from other species that look similar to it. It has six to ten dermal lobes behind and in front of its eye[7] and a tubercle above its eye.[4] Its body lacks ridges or caudal keels.[3] Other characteristics of the species include dermal flaps surrounding the rim of its mouth,[8] large barbels extending from its nostrils,[7] and large spiracles.[3]\n', 'Like other sharks, the spotted wobbegong has abundant pores that operate as electroreceptors in its skin. They are used to detect the electric fields of nearby animals, making it easier to find prey. Marine & Freshwater Research, a peer-reviewed scientific journal, studied and compared the electroreceptors of the spotted wobbegong to those of the Australian angelshark (Squatina australis), a distantly related shark species. The spotted wobbegong has a more complex electrosensory system than the Australian angelshark, and the spotted wobbegong has a pore cluster inside its snout that is not present in the Australian angelshark. For both species, these electroreceptors are an important mechanism in feeding.[9]\n']"
Orectolobus_ornatus,"['The ornate wobbegong (Orectolobus ornatus) is a species of carpet shark that lives in Australia and possibly other countries in the Western Pacific Ocean. It is coloured golden brown, yellow-green and blueish-grey, and it grows to maximum 120 centimetres (3.9\xa0ft). Described by Charles Walter De Vis in 1883, it is similar in appearance to other Australian wobbegongs and has previously been classified as the same species as the Gulf wobbegong. It is a nocturnal species, hunting at night, and it can bite humans when disturbed. The International Union for Conservation of Nature has listed it as a least-concern species.\n', 'The ornate wobbegong was described by Charles Walter De Vis in 1883. It was previously assumed to be the juvenile form of the Gulf wobbegong (Orectolobus halei), due to similarities between the two species. However, there are multiple differences: for example, the ornate wobbegong is smaller, has a smaller head relative to its body, and is less freckled.[1]\n'] [""The ornate wobbegong's upperside is golden brown in colour with blueish-grey areas, and it is yellow-green on its underside. It has two dorsal fins, a large flat head, and small eyes.[2] Its mouth and lower head are covered with flaps of skin.[4] Juveniles are 20 centimetres (7.9\xa0in) in total length and sexual maturity is reached at 79 centimetres (2.6\xa0ft). For adults, the maximum reported size is 120 centimetres (3.9\xa0ft).[5]\n"", 'The ornate wobbegong is similar in appearance to the gulf wobbegong and the spotted wobbegong (Orectolobus maculatus). However, it is smaller than the former and it does not have the distinctive O-shaped spots of the latter.[2] The ornate wobbegong also has markings with black edges, further differentiating it from the spotted wobbegong. Its distinct colour pattern provides good camouflage: it is barely discernible when amidst plants on the sea floor. As specimens grow older, however, this pattern becomes less prominent.[6]\n']"
Ginglymostoma_cirratum,"['The nurse shark (Ginglymostoma cirratum) is an elasmobranch fish in the family Ginglymostomatidae. The conservation status of the nurse shark is globally assessed as Vulnerable in the IUCN List of Threatened Species.[2] They are considered to be a species of least concern in the United States and in The Bahamas, but considered to be near threatened in the western Atlantic Ocean because of their vulnerable status in South America and reported threats throughout many areas of Central America and the Caribbean.[2] They are directly targeted in some fisheries and considered by-catch in others.\n', ""Nurse sharks are an important species for shark research.[3] They are robust and able to tolerate capture, handling, and tagging extremely well.[4] As inoffensive as nurse sharks may appear, they are ranked fourth in documented shark bites on humans,[5] likely due to incautious behavior by divers on account of the nurse shark's calm, sedentary nature.\n""] ['The nurse shark has two rounded dorsal fins, rounded pectoral fins, an elongated caudal fin, and a broad head.[8] Maximum adult length is currently documented as 3.08\xa0m (10\xa0ft 1+1⁄2\xa0in), whereas past reports of 4.5\xa0m (15\xa0ft) and corresponding weights of up to 330\xa0kg (730\xa0lb) are likely to have been exaggerated.[2] Adult nurse sharks are brownish in color. Newly born nurse sharks have a spotted coloration which fades with age and are about 30\xa0cm in length when nascent.\n', 'The nurse shark has a wide but patchy geographical distribution along tropical and subtropical coastal waters of the Eastern Atlantic, Western Atlantic, and Eastern Pacific.[9] In the Eastern Atlantic it ranges from Cape Verde to Gabon (accidental north to France).[2] In the Western Atlantic, including the Caribbean, it ranges from Rhode Island to southern Brazil,[10] and in the East Pacific from Baja California to Peru.[2]\n']"
Cephaloscyllium_albipinnum,"['The whitefin swellshark (Cephaloscyllium albipinnum) is a species of catshark, belonging to the family Scyliorhinidae, endemic to southeastern Australia. It is found 126–554\xa0m (413–1,818\xa0ft) down, on the outer continental shelf and upper continental slope. Reaching 1.1\xa0m (3.6\xa0ft) in length, this shark has a very thick body and a short, broad, flattened head with a large mouth. It is characterized by a dorsal color pattern of dark saddles and blotches over a brown to gray background, and light fin margins. When threatened the whitefin swellshark can inflate itself with water or air to increase its size.[2] Reproduction is oviparous. As of 2019 The International Union for Conservation of Nature (IUCN) has assessed this species as Critically Endangered due to the significant decline of the population.\n', 'Early specimens of the whitefin swellshark were often mistaken for the Australian swellshark (C. laticeps) or the draughtsboard shark (C. isabellum). In 1994, it was identified as a new species and known provisionally as Cephaloscyllium ""sp. A"", until it was formally described by Peter Last, Hiroyuki Motomura, and William White, in a 2008 Commonwealth Scientific and Industrial Research Organisation (CSIRO) publication.[3] Its specific epithet albipinnum comes from the Latin albi meaning ""white"", and pinna meaning ""fin"", referring to its distinctive white fin margins. The type specimen is a 1.0\xa0m (3.3\xa0ft) long adult male caught near Maria Island, Tasmania.[3]\n'] ['The whitefin swellshark is a stocky species measuring up to 1.1\xa0m (3.6\xa0ft) long.[4] The head is short, very wide, and greatly flattened, with a broadly rounded snout. The slit-like eyes are positioned high on the head, and are followed by tiny spiracles. The nostrils are preceded by laterally expanded flaps of skin that do not reach the mouth. The mouth is large and strongly arched, without furrows at the corners. There are 90–116 upper tooth rows and 97–110 lower tooth rows; each tooth has three central cusps and often 1–2 additional small, lateral cusplets. The upper teeth are exposed when the mouth is closed. The fourth and fifth pairs of gill slits lie over the pectoral fin bases and are shorter than the first three.[3]\n', 'The pectoral fins are large and broad, with gently concave posterior margins. The first dorsal fin is rounded and originates over the forward half of the pelvic fin bases. The second dorsal fin is much smaller and somewhat triangular, originating over the anal fin. The pelvic fins are small; males have very long claspers. The anal fin is larger than the second dorsal fin and is rounded in juveniles, becoming more angular in adults. The large caudal fin has a distinct lower lobe and a deep ventral notch near the tip of the upper lobe. The skin is thick and made rough by widely spaced, arrowhead-shaped dermal denticles with three horizontal ridges. The dorsal coloration is brown to gray with 9–10 dark saddles closely alternating with lateral blotches, including a large round blotch encompassing the gill slits; the fins are dark above with variably pale margins. The underside is lighter than the back, sometimes with darker or lighter blotches. Juveniles have more regular and better-defined blotches than adults.[3][4]\n']"
Cephaloscyllium_isabellum,"['The draughtsboard shark (Cephaloscyllium isabellum) is a species of catshark, and part of the family Scyliorhinidae, so named for its ""checkerboard"" colour pattern of dark blotches. It is endemic to New Zealand, where it is also known as the carpet shark (which usually refers to the entire order Orectolobiformes).[2] This shark typically reaches 1\xa0m (3.3\xa0ft) in length and has a thick body with a broad, flattened head and a capacious mouth. Its two dorsal fins are placed far back on the body, with the first much larger than the second.\n', 'Occurring down to a depth of 673\xa0m (2,208\xa0ft), the draughtsboard shark frequents rocky reefs during the day and sandy flats at night. Its diet consists of fishes and invertebrates. When threatened by a predator, it can take water or air into its body to inflate its body, which may be the cause of its unusual habit of barking like a dog. This species is oviparous, with females laying smooth, tendril-bearing egg capsules in pairs. Draughtsboard sharks are often taken as bycatch by commercial fisheries, but are probably hardy enough to survive the experience. The International Union for Conservation of Nature (IUCN) has listed this species under Least Concern.\n'] ['Most draughtsboard sharks measure no more than 1\xa0m (3.3\xa0ft) long, though rarely an individual may reach 1.5\xa0m (4.9\xa0ft); a recorded maximum size of 2.4\xa0m (7.9\xa0ft) was probably based on the broadnose sevengill shark (Notorynchus cepedianus) or some other species. Females grow larger than males.[1][4] This shark has a stocky, spindle-shaped body that tapers to a relatively thin caudal peduncle. The head is short, broad, and somewhat flattened, with a broadly rounded snout. The nostrils have a triangular flap of skin in front, that do not reach the mouth. The oval eyes have rudimentary nictitating eyelids and are placed somewhat on top of the head; they have thick ridges above and below, and are followed by spiracles. The mouth is very large and curved, without furrows at the corners and with the upper teeth exposed when closed.[4]\n', 'The pectoral fins are fairly large and broad. The two dorsal fins are placed far back on the body, with the first originating about over the middle of the pelvic fin bases and the second originating over the anal fin. The second dorsal fin is much smaller than the first, and also smaller than the anal fin. Males have short and thick claspers. The caudal fin is short and broad, with a barely developed lower lobe and a strong ventral notch near the tip of the upper lobe. The skin is thick and covered by well-calcified dermal denticles. The colouration of the draughtsboard shark gives it its common name: it is golden to brown above and light below, with up to 11 dark brown, irregular dorsal ""saddles"" that alternate with blotches on its flanks to form a checkerboard pattern.[4][6] Also distinctive is the saddle between its spiracles, which is stretched out and swept back on each side to form a bar over the gill slits.[7]\n']"
Galeus_melastomus,"['Pristiurus melanostomus Lowe, 1843\nPristiurus souverbiei LaFont, 1868\nScyllium artedii Risso, 1820\nScyllium melanostomum Bonaparte, 1834\nSqualus annulatus Nilsson, 1832\nSqualus delarochianus* Blainville, 1816\nSqualus prionurus Otto, 1821\n', '* ambiguous synonym\n'] ['The reported maximum lengths attained by the blackmouth catshark varies from 67 to 79\xa0cm (26 to 31\xa0in) for Atlantic sharks and 50 to 64\xa0cm (20 to 25\xa0in) for Mediterranean sharks; a length record of 90\xa0cm (35\xa0in) may be dubious. Females attain a larger ultimate size than males.[7][15] The maximum weight on record is 1.4\xa0kg (3.1\xa0lb).[3] This species has a slender, firm body with a rather long, pointed snout comprising roughly 6–9% of the total length. The anterior rim of each nostril bears a large triangular flap, which divides the nostril into incurrent and excurrent openings. The eyes are horizontally oval and equipped with rudimentary nictitating membranes (protective third eyelids). Beneath each eye is a subtle ridge, and behind is a small spiracle. The mouth forms a short, wide arch, and bears moderately long furrows around the corners. The upper and lower jaws contain around 69 and 79 tooth rows respectively. Each tooth is small, with a narrow central cusp flanked by one or two smaller cusplets on either side. There are five pairs of gill slits, with the fifth pair over the pectoral fin bases.[16][17][18]\n', 'The two dorsal fins are roughly equal in size and placed far back on the body: the first originates behind the midpoint of the pelvic fin bases and the second behind the midpoint of the anal fin base. The pectoral fins are large, while the pelvic fins are small and low, with angular margins. The anal fin is much larger than either dorsal fin; its base measures 13–18% of the total length and greatly exceeds the distance between the pelvic and anal fins, or between the dorsal fins. The caudal peduncle is laterally compressed, with the end of the anal fin very close to the caudal fin. The caudal fin comprises around a quarter of the total length; the upper lobe is low with a ventral notch near the tip, while the lower lobe is indistinct. The skin is very thick and covered by well-calcified dermal denticles. There is a prominent row of enlarged denticles, resembling saw teeth, along the upper edge of the caudal fin.[16] The body is grayish-brown above, with 15–18 dark, rounded saddles, blotches, and/or spots that run onto the tail; each marking is highlighted by a paler border. The underside is white, as are the tips of the dorsal and caudal fins. The inside of the mouth is black.[17][19]\n']"
